order_id,order_date,customer_id,customer_segment,region,salesperson,product_category,product_name,quantity,unit_price,discount,gross_revenue,revenue,cost,profit,profit_margin
ORD-20333244,2025-04-11,CUST-4012,Enterprise,South,Lucas Meyer,Software,CyberDefense Suite,21,2958.36,0.15,62125.61,52806.77,36266.12,16540.65,0.3132
ORD-20333245,2025-09-04,CUST-1303,SMB,North,James Wilson,Hardware,Edge Server X1,4,4763.0,0.0,19052.0,19052.0,11871.86,7180.14,0.3769
ORD-20333246,2025-04-22,CUST-4312,Mid-Market,South,Amara Okafor,Cloud Solutions,Data Lakehouse Storage,4,862.65,0.0,3450.61,3450.61,1749.01,1701.6,0.4931
ORD-20333247,2025-01-07,CUST-3904,Enterprise,North,James Wilson,Hardware,Network Gateway Gen4,16,1665.71,0.05,26651.41,25318.84,16005.78,9313.06,0.3678
ORD-20333248,2025-04-23,CUST-2351,Consumer,North,Elena Rostova,Software,Analytics Studio,1,1747.44,0.0,1747.44,1747.44,1082.86,664.58,0.3803
ORD-20333249,2025-04-21,CUST-1755,Mid-Market,West,Sarah Jenkins,Cloud Solutions,Enterprise AI Suite,4,3383.79,0.1,13535.15,12181.64,7239.38,4942.26,0.4057
ORD-20333250,2025-07-15,CUST-4221,Enterprise,East,Michael Chang,Software,CRM Enterprise,26,2562.08,0.0,66614.21,66614.21,36635.92,29978.29,0.45
ORD-20333251,2025-02-10,CUST-3455,SMB,East,Elena Rostova,Cloud Solutions,Enterprise AI Suite,4,3634.51,0.0,14538.02,14538.02,6851.28,7686.74,0.5287
ORD-20333252,2025-12-11,CUST-4535,Enterprise,South,Amara Okafor,Hardware,Security Appliance,18,2950.75,0.2,53113.51,42490.81,24500.69,17990.12,0.4234
ORD-20333253,2025-05-24,CUST-1291,Mid-Market,South,Sarah Jenkins,Software,Analytics Studio,5,1870.15,0.0,9350.73,9350.73,4635.11,4715.61,0.5043
ORD-20333254,2025-06-03,CUST-2124,SMB,East,Amara Okafor,Cloud Solutions,Serverless Compute,4,448.07,0.0,1792.28,1792.28,1097.76,694.52,0.3875
ORD-20333255,2025-08-22,CUST-3615,Mid-Market,South,Amara Okafor,Hardware,Edge Server X1,9,4983.39,0.0,44850.53,44850.53,23204.46,21646.07,0.4826
ORD-20333256,2025-07-05,CUST-4188,Enterprise,West,Sarah Jenkins,Professional Services,Annual Maintenance,18,1651.2,0.1,29721.63,26749.47,18713.78,8035.68,0.3004
ORD-20333257,2025-06-21,CUST-1244,SMB,South,Sarah Jenkins,Hardware,Workstation Pro,4,2195.65,0.1,8782.6,7904.34,4209.54,3694.8,0.4674
ORD-20333258,2025-01-07,CUST-4002,Mid-Market,East,David Ross,Hardware,Network Gateway Gen4,6,1580.53,0.0,9483.17,9483.17,4529.32,4953.85,0.5224
ORD-20333259,2025-09-24,CUST-1030,SMB,East,David Ross,Hardware,Edge Server X1,1,4893.11,0.0,4893.11,4893.11,2373.59,2519.52,0.5149
ORD-20333260,2025-06-26,CUST-2533,SMB,South,Michael Chang,Cloud Solutions,Cloud Hosting Pro,3,1181.51,0.0,3544.52,3544.52,1695.52,1849.0,0.5217
ORD-20333261,2025-07-22,CUST-3549,Enterprise,South,Michael Chang,Software,DevOps Automation,11,1053.28,0.0,11586.07,11586.07,7060.85,4525.23,0.3906
ORD-20333262,2025-09-22,CUST-1207,Enterprise,North,David Ross,Hardware,Edge Server X1,19,4984.3,0.15,94701.66,80496.41,53154.17,27342.24,0.3397
ORD-20333263,2025-04-26,CUST-4452,Enterprise,Central,Elena Rostova,Hardware,Workstation Pro,16,2279.92,0.1,36478.69,32830.82,16829.81,16001.01,0.4874
ORD-20333264,2025-10-04,CUST-2328,Enterprise,Central,Elena Rostova,Professional Services,Cloud Migration Consulting,8,7798.38,0.0,62387.05,62387.05,38403.11,23983.94,0.3844
ORD-20333265,2025-03-02,CUST-1252,Mid-Market,East,James Wilson,Software,CRM Enterprise,6,2389.91,0.0,14339.46,14339.46,8198.71,6140.75,0.4282
ORD-20333266,2025-11-09,CUST-1105,Mid-Market,North,Amara Okafor,Cloud Solutions,Enterprise AI Suite,5,3446.36,0.0,17231.79,17231.79,11084.03,6147.76,0.3568
ORD-20333267,2025-07-07,CUST-1023,Mid-Market,North,Lucas Meyer,Cloud Solutions,Data Lakehouse Storage,2,815.61,0.0,1631.22,1631.22,797.18,834.04,0.5113
ORD-20333268,2025-05-21,CUST-4552,Enterprise,West,Lucas Meyer,Software,Analytics Studio,6,1726.34,0.2,10358.06,8286.45,4720.07,3566.38,0.4304
ORD-20333269,2025-08-21,CUST-1310,SMB,West,David Ross,Professional Services,Cloud Migration Consulting,1,7133.81,0.0,7133.81,7133.81,3383.99,3749.82,0.5256
ORD-20333270,2025-04-09,CUST-2938,Mid-Market,East,Lucas Meyer,Software,Analytics Studio,7,1733.8,0.0,12136.57,12136.57,7481.73,4654.84,0.3835
ORD-20333271,2025-03-10,CUST-4712,SMB,North,Amara Okafor,Software,CyberDefense Suite,1,2763.34,0.0,2763.34,2763.34,1243.9,1519.44,0.5499
ORD-20333272,2025-08-15,CUST-1437,Mid-Market,Central,Sarah Jenkins,Cloud Solutions,Enterprise AI Suite,2,3518.84,0.0,7037.68,7037.68,4497.73,2539.95,0.3609
ORD-20333273,2025-05-26,CUST-2338,Enterprise,East,Lucas Meyer,Professional Services,24/7 Premium Support,13,1923.62,0.0,25007.04,25007.04,15422.88,9584.17,0.3833
ORD-20333274,2025-01-19,CUST-1400,Mid-Market,East,Sarah Jenkins,Software,DevOps Automation,8,974.4,0.0,7795.19,7795.19,4398.05,3397.14,0.4358
ORD-20333275,2025-03-07,CUST-1088,Mid-Market,South,Elena Rostova,Professional Services,Implementation & Onboarding,7,5039.51,0.05,35276.58,33512.75,20887.65,12625.1,0.3767
ORD-20333276,2025-08-31,CUST-3493,Enterprise,West,Priya Sharma,Professional Services,Cloud Migration Consulting,5,7321.29,0.2,36606.44,29285.15,17290.69,11994.46,0.4096
ORD-20333277,2025-06-28,CUST-4179,Enterprise,West,David Ross,Professional Services,Cloud Migration Consulting,17,8141.08,,138398.37,138398.37,84550.13,53848.25,0.3891
ORD-20333278,2025-11-09,CUST-1513,Enterprise,West,Sarah Jenkins,Software,DevOps Automation,15,987.62,0.1,14814.25,13332.83,8893.4,4439.43,0.333
ORD-20333279,2025-01-07,CUST-4062,SMB,North,James Wilson,Professional Services,Cloud Migration Consulting,3,7582.13,0.0,22746.4,22746.4,14117.44,8628.95,0.3794
ORD-20333280,2025-02-26,CUST-3392,Consumer,South,Elena Rostova,Professional Services,Cloud Migration Consulting,2,7195.49,0.1,14390.99,12951.89,6965.45,5986.43,0.4622
ORD-20333281,2025-02-05,CUST-3750,SMB,South,Sarah Jenkins,Software,CyberDefense Suite,1,2772.68,0.0,2772.68,2772.68,1481.56,1291.12,0.4657
ORD-20333282,2025-07-26,CUST-4885,SMB,North,James Wilson,Software,CRM Enterprise,3,2467.14,0.0,7401.43,7401.43,3837.45,3563.97,0.4815
ORD-20333283,2025-08-12,CUST-2321,Enterprise,North,David Ross,Professional Services,Implementation & Onboarding,3,5049.72,0.05,15149.16,14391.71,6837.07,7554.63,0.5249
ORD-20333284,2025-07-12,CUST-2498,Mid-Market,East,James Wilson,Professional Services,24/7 Premium Support,6,1920.71,0.0,11524.26,11524.26,6548.01,4976.24,0.4318
ORD-20333285,2025-04-02,CUST-1778,Mid-Market,North,James Wilson,Software,CRM Enterprise,2,2502.55,0.0,5005.09,5005.09,2360.63,2644.47,0.5284
ORD-20333286,2025-08-03,CUST-3327,Consumer,South,Michael Chang,Cloud Solutions,Enterprise AI Suite,4,3541.13,0.1,14164.53,12748.08,7256.58,5491.5,0.4308
ORD-20333287,2025-01-12,CUST-4476,Mid-Market,East,Priya Sharma,Hardware,Security Appliance,6,2961.37,0.05,17768.2,16879.79,8611.29,8268.5,0.4898
ORD-20333288,2025-07-08,CUST-3512,Mid-Market,South,Lucas Meyer,Software,CRM Enterprise,5,2387.54,0.0,11937.69,11937.69,5577.36,6360.33,0.5328
ORD-20333289,2025-07-04,CUST-4528,Enterprise,South,Sarah Jenkins,Cloud Solutions,Serverless Compute,17,467.84,0.2,7953.24,6362.59,3881.6,2480.99,0.3899
ORD-20333290,2025-08-07,CUST-1600,SMB,North,Priya Sharma,Professional Services,24/7 Premium Support,2,1968.01,0.0,3936.01,3936.01,2429.26,1506.76,0.3828
ORD-20333291,2025-11-26,CUST-4012,Enterprise,North,Priya Sharma,Professional Services,Cloud Migration Consulting,19,7791.06,0.05,148030.06,140628.56,75721.96,64906.6,0.4615
ORD-20333292,2025-04-02,CUST-1597,Enterprise,South,David Ross,Hardware,Edge Server X1,10,4743.02,0.15,47430.2,40315.67,22070.82,18244.85,0.4525
ORD-20333293,2025-07-29,CUST-4393,Enterprise,Central,Lucas Meyer,Cloud Solutions,Enterprise AI Suite,19,3701.31,0.05,70324.96,66808.72,43539.94,23268.77,0.3483
ORD-20333294,2025-01-04,CUST-3848,Enterprise,South,David Ross,Hardware,Security Appliance,21,3187.71,0.1,66942.0,60247.8,38280.07,21967.73,0.3646
ORD-20333295,2025-07-29,CUST-1785,Enterprise,East,Lucas Meyer,Professional Services,24/7 Premium Support,19,2157.94,0.05,41000.91,38950.87,24115.16,14835.71,0.3809
ORD-20333296,2025-01-14,CUST-2274,Enterprise,Central,James Wilson,Hardware,Security Appliance,9,3127.65,0.0,28148.84,28148.84,14261.41,13887.43,0.4934
ORD-20333297,2025-07-22,CUST-4874,Enterprise,West,Priya Sharma,Cloud Solutions,Serverless Compute,3,470.19,0.05,1410.57,1340.05,839.32,500.72,0.3737
ORD-20333298,2025-02-10,CUST-3745,SMB,West,Sarah Jenkins,Hardware,Workstation Pro,3,2297.89,0.0,6893.68,6893.68,3960.37,2933.31,0.4255
ORD-20333299,2025-12-29,CUST-2271,Mid-Market,North,Sarah Jenkins,Hardware,Security Appliance,9,3068.04,0.0,27612.38,27612.38,16384.18,11228.19,0.4066
ORD-20333300,2025-03-12,CUST-4996,Enterprise,North,Michael Chang,Software,Analytics Studio,17,1712.17,0.05,29106.92,27651.58,17794.83,9856.75,0.3565
ORD-20333301,2025-01-01,CUST-3844,Consumer,West,Elena Rostova,Professional Services,Cloud Migration Consulting,2,7665.08,0.0,15330.16,15330.16,7895.27,7434.89,0.485
ORD-20333302,2025-06-23,CUST-2370,Mid-Market,East,Michael Chang,Professional Services,24/7 Premium Support,3,1937.08,0.05,5811.23,5520.67,3393.01,2127.66,0.3854
ORD-20333303,2025-11-28,CUST-1028,Enterprise,West,Priya Sharma,Software,DevOps Automation,21,980.43,0.1,20589.08,18530.17,10880.2,7649.97,0.4128
ORD-20333304,2025-09-16,CUST-2262,Mid-Market,North,Sarah Jenkins,Cloud Solutions,Data Lakehouse Storage,7,890.45,0.05,6233.13,5921.48,3510.77,2410.71,0.4071
ORD-20333305,2025-09-03,CUST-3469,SMB,North,Amara Okafor,Software,CyberDefense Suite,1,2779.47,0.05,2779.47,2640.5,1685.36,955.13,0.3617
ORD-20333306,2025-09-08,CUST-3039,Mid-Market,East,Priya Sharma,Hardware,Workstation Pro,5,2226.04,0.0,11130.21,11130.21,6868.17,4262.05,0.3829
ORD-20333307,2025-07-21,CUST-3168,Mid-Market,West,David Ross,Cloud Solutions,Cloud Hosting Pro,4,1242.88,0.05,4971.52,4722.94,2535.99,2186.95,0.463
ORD-20333308,2025-06-20,CUST-3541,Mid-Market,North,Priya Sharma,Cloud Solutions,Cloud Hosting Pro,4,1211.23,0.1,4844.93,4360.44,2192.85,2167.58,0.4971
ORD-20333309,2025-08-12,CUST-3111,Mid-Market,North,David Ross,Software,CRM Enterprise,2,2405.12,0.05,4810.23,4569.72,2545.34,2024.38,0.443
ORD-20333310,2025-02-06,CUST-2350,SMB,West,David Ross,Cloud Solutions,Data Lakehouse Storage,1,822.93,0.05,822.93,781.79,461.73,320.06,0.4094
ORD-20333311,2025-11-20,CUST-1278,Enterprise,West,David Ross,Software,CRM Enterprise,3,2488.72,0.0,7466.16,7466.16,3521.53,3944.63,0.5283
ORD-20333312,2025-08-31,CUST-4428,Enterprise,West,Michael Chang,Cloud Solutions,Cloud Hosting Pro,5,1258.36,0.1,6291.8,5662.62,3885.34,1777.28,0.3139
ORD-20333313,2025-12-18,CUST-2292,Enterprise,South,Amara Okafor,Professional Services,24/7 Premium Support,6,2077.33,0.2,12464.0,9971.2,6988.29,2982.9,0.2992
ORD-20333314,2025-09-23,CUST-4875,Mid-Market,West,Elena Rostova,Hardware,Security Appliance,3,3005.08,0.1,9015.23,8113.71,5723.16,2390.55,0.2946
ORD-20333315,2025-12-03,CUST-3689,Consumer,West,Sarah Jenkins,Hardware,Workstation Pro,2,2184.99,0.0,4369.98,4369.98,2510.35,1859.62,0.4255
ORD-20333316,2025-06-29,CUST-1166,SMB,East,James Wilson,Hardware,Workstation Pro,4,2158.37,0.0,8633.49,8633.49,4630.31,4003.18,0.4637
ORD-20333317,2025-01-08,CUST-2676,Consumer,North,Priya Sharma,Software,CRM Enterprise,3,2448.06,0.0,7344.18,7344.18,3666.08,3678.11,0.5008
ORD-20333318,2025-10-28,CUST-4855,Consumer,North,Lucas Meyer,Hardware,Workstation Pro,3,2188.46,0.0,6565.37,6565.37,3271.28,3294.09,0.5017
ORD-20333319,2025-07-08,CUST-3381,Mid-Market,Central,David Ross,Software,Analytics Studio,7,1886.96,0.1,13208.71,11887.84,6833.22,5054.62,0.4252
ORD-20333320,2025-04-19,CUST-4656,Enterprise,East,Sarah Jenkins,Cloud Solutions,Cloud Hosting Pro,17,1248.7,0.05,21227.94,20166.54,13185.49,6981.05,0.3462
ORD-20333321,2025-12-25,CUST-4902,SMB,South,James Wilson,Professional Services,24/7 Premium Support,2,1914.16,0.05,3828.33,3636.91,2409.87,1227.04,0.3374
ORD-20333322,2025-11-01,CUST-1720,Enterprise,North,David Ross,Hardware,Security Appliance,11,3119.54,0.1,34314.98,30883.49,21394.24,9489.25,0.3073
ORD-20333323,2025-12-16,CUST-2493,SMB,East,James Wilson,Hardware,Network Gateway Gen4,1,1551.32,0.0,1551.32,1551.32,740.86,810.46,0.5224
ORD-20333324,2025-09-03,CUST-4473,Enterprise,West,Elena Rostova,Cloud Solutions,Enterprise AI Suite,15,3342.05,0.05,50130.76,47624.22,24292.84,23331.38,0.4899
ORD-20333325,2025-03-27,CUST-2821,Mid-Market,North,Michael Chang,Hardware,Security Appliance,3,3161.46,0.0,9484.39,9484.39,4978.31,4506.08,0.4751
ORD-20333326,2025-08-06,CUST-4843,Mid-Market,West,Michael Chang,Hardware,Workstation Pro,4,2124.46,0.0,8497.84,8497.84,4455.46,4042.37,0.4757
ORD-20333327,2025-07-13,CUST-4557,Enterprise,North,Amara Okafor,Cloud Solutions,Data Lakehouse Storage,24,940.47,0.1,22571.38,20314.24,12267.3,8046.94,0.3961
ORD-20333328,2025-03-17,CUST-3523,Consumer,Central,Amara Okafor,Software,DevOps Automation,2,954.82,0.0,1909.64,1909.64,995.9,913.73,0.4785
ORD-20333329,2025-02-21,CUST-3092,Enterprise,East,Sarah Jenkins,Professional Services,Implementation & Onboarding,19,5232.82,0.1,99423.61,89481.25,53442.98,36038.27,0.4027
ORD-20333330,2025-05-13,CUST-1396,Enterprise,South,Amara Okafor,Professional Services,Annual Maintenance,20,1530.21,0.0,30604.27,30604.27,16542.49,14061.78,0.4595
ORD-20333331,2025-12-23,CUST-4771,Enterprise,East,Elena Rostova,Cloud Solutions,Data Lakehouse Storage,18,884.94,0.05,15928.93,15132.49,9461.27,5671.22,0.3748
ORD-20333332,2025-07-18,CUST-1481,Enterprise,East,David Ross,Hardware,Security Appliance,21,3309.34,0.05,69496.22,66021.4,31946.24,34075.17,0.5161
ORD-20333333,2025-10-31,CUST-2964,Enterprise,South,Michael Chang,Cloud Solutions,Data Lakehouse Storage,21,851.57,0.05,17882.92,16988.78,9811.56,7177.22,0.4225
ORD-20333334,2025-05-30,CUST-1864,Enterprise,North,Sarah Jenkins,Cloud Solutions,Cloud Hosting Pro,11,1155.42,0.05,12709.62,12074.14,6447.19,5626.95,0.466
ORD-20333335,2025-06-05,CUST-4540,Mid-Market,East,Amara Okafor,Professional Services,Annual Maintenance,7,1494.49,0.0,10461.4,10461.4,4893.43,5567.96,0.5322
ORD-20333336,2025-04-25,CUST-3759,Enterprise,South,James Wilson,Software,CyberDefense Suite,11,2803.78,0.1,30841.54,27757.38,17993.96,9763.42,0.3517
ORD-20333337,2025-10-20,CUST-1312,SMB,West,James Wilson,Hardware,Workstation Pro,2,2237.34,0.0,4474.69,4474.69,2135.43,2339.26,0.5228
ORD-20333338,2025-12-16,CUST-3990,Enterprise,West,Elena Rostova,Software,DevOps Automation,20,956.82,0.15,19136.42,16265.95,10650.84,5615.12,0.3452
ORD-20333339,2025-04-06,CUST-2044,Enterprise,West,Priya Sharma,Cloud Solutions,Enterprise AI Suite,18,3394.32,0.0,61097.84,61097.84,37345.86,23751.98,0.3888
ORD-20333340,2025-06-01,CUST-2628,Enterprise,South,Sarah Jenkins,Software,Analytics Studio,17,2032.62,0.2,34554.47,27643.58,18776.37,8867.21,0.3208
ORD-20333341,2025-08-23,CUST-2266,Mid-Market,South,Elena Rostova,Professional Services,24/7 Premium Support,9,2070.99,0.0,18638.91,18638.91,11736.12,6902.79,0.3703
ORD-20333342,2025-07-18,CUST-2310,Enterprise,North,Priya Sharma,Professional Services,Annual Maintenance,19,1621.26,0.0,30803.96,30803.96,19675.71,11128.25,0.3613
ORD-20333343,2025-03-01,CUST-4099,Enterprise,East,Michael Chang,Cloud Solutions,Cloud Hosting Pro,18,1192.57,0.1,21466.26,19319.63,12448.58,6871.05,0.3557
ORD-20333344,2025-03-26,CUST-3332,Consumer,West,Elena Rostova,Hardware,Security Appliance,1,2997.27,0.0,2997.27,2997.27,1871.06,1126.21,0.3757
ORD-20333345,2025-05-29,CUST-3325,Enterprise,East,James Wilson,Software,Analytics Studio,4,1724.62,0.0,6898.47,6898.47,4352.35,2546.12,0.3691
ORD-20333346,2025-05-30,CUST-4664,Mid-Market,North,Michael Chang,Cloud Solutions,Data Lakehouse Storage,3,878.04,0.1,2634.13,2370.72,1398.98,971.74,0.4099
ORD-20333347,2025-10-20,CUST-2570,Mid-Market,North,Sarah Jenkins,Professional Services,Annual Maintenance,5,1567.13,0.1,7835.65,7052.08,4653.91,2398.17,0.3401
ORD-20333348,2025-10-10,CUST-3281,Consumer,South,James Wilson,Cloud Solutions,Data Lakehouse Storage,1,871.63,0.1,871.63,784.46,406.59,377.87,0.4817
ORD-20333349,2025-09-18,CUST-3297,Consumer,North,James Wilson,Cloud Solutions,Enterprise AI Suite,1,3433.88,0.0,3433.88,3433.88,1999.12,1434.76,0.4178
ORD-20333350,2025-04-05,CUST-2007,Enterprise,South,Priya Sharma,Hardware,Network Gateway Gen4,20,1574.67,0.2,31493.41,25194.73,17676.8,7517.93,0.2984
ORD-20333351,2025-01-11,CUST-4749,Enterprise,South,David Ross,Software,CyberDefense Suite,12,2947.95,0.1,35375.38,31837.85,22361.12,9476.73,0.2977
ORD-20333352,2025-03-30,CUST-4642,Enterprise,East,Elena Rostova,Cloud Solutions,Cloud Hosting Pro,23,1157.56,0.05,26623.94,25292.74,15358.79,9933.96,0.3928
ORD-20333353,2025-02-03,CUST-2399,Consumer,South,Elena Rostova,Hardware,Security Appliance,2,2967.06,0.0,5934.12,5934.12,2820.66,3113.46,0.5247
ORD-20333354,2025-05-08,CUST-1804,Mid-Market,East,Amara Okafor,Hardware,Network Gateway Gen4,7,1539.46,,10776.25,10237.44,6986.41,3251.03,0.3176
ORD-20333355,2025-02-05,CUST-2517,Enterprise,West,Michael Chang,Professional Services,Cloud Migration Consulting,24,7304.03,0.15,175296.82,149002.3,111318.07,37684.23,0.2529
ORD-20333356,2025-08-26,CUST-1264,Enterprise,West,Elena Rostova,Software,Analytics Studio,10,1867.28,0.0,18672.82,18672.82,9695.35,8977.48,0.4808
ORD-20333357,2025-04-03,CUST-2586,Consumer,East,Michael Chang,Hardware,Workstation Pro,2,2216.34,0.0,4432.67,4432.67,2516.78,1915.9,0.4322
ORD-20333358,2025-06-08,CUST-3585,Mid-Market,South,Elena Rostova,Professional Services,Annual Maintenance,8,1532.89,0.0,12263.14,12263.14,7103.27,5159.87,0.4208
ORD-20333359,2025-11-12,CUST-1500,Enterprise,North,Lucas Meyer,Hardware,Workstation Pro,12,2302.35,0.1,27628.25,24865.43,16812.54,8052.89,0.3239
ORD-20333360,2025-08-05,CUST-2533,SMB,North,James Wilson,Cloud Solutions,Serverless Compute,2,459.33,0.0,918.65,918.65,501.34,417.31,0.4543
ORD-20333361,2025-07-02,CUST-3165,Mid-Market,South,Elena Rostova,Cloud Solutions,Data Lakehouse Storage,8,843.42,0.0,6747.38,6747.38,3431.86,3315.52,0.4914
ORD-20333362,2025-02-26,CUST-2056,Mid-Market,North,Priya Sharma,Professional Services,Cloud Migration Consulting,5,7352.53,0.0,36762.63,36762.63,17224.45,19538.18,0.5315
ORD-20333363,2025-03-25,CUST-2382,Consumer,North,Michael Chang,Professional Services,Cloud Migration Consulting,3,7640.83,0.1,22922.5,20630.25,13813.67,6816.58,0.3304
ORD-20333364,2025-04-21,CUST-1007,Consumer,West,James Wilson,Hardware,Edge Server X1,3,4997.52,0.1,14992.57,13493.31,9626.01,3867.3,0.2866
ORD-20333365,2025-04-08,CUST-2970,Consumer,East,James Wilson,Hardware,Edge Server X1,4,5033.0,0.1,20132.02,18118.82,9150.24,8968.58,0.495
ORD-20333366,2025-01-11,CUST-1089,Enterprise,East,Michael Chang,Professional Services,Annual Maintenance,16,1535.83,0.0,24573.36,24573.36,11681.28,12892.07,0.5246
ORD-20333367,2025-01-12,CUST-1101,Enterprise,South,Michael Chang,Cloud Solutions,Data Lakehouse Storage,8,840.18,0.2,6721.47,5377.18,4264.89,1112.28,0.2069
ORD-20333368,2025-05-26,CUST-2077,Enterprise,Central,Michael Chang,Software,Analytics Studio,23,1846.93,0.2,42479.28,33983.42,22801.12,11182.31,0.3291
ORD-20333369,2025-04-25,CUST-3712,SMB,North,Elena Rostova,Cloud Solutions,Serverless Compute,4,448.87,0.0,1795.48,1795.48,1110.77,684.71,0.3814
ORD-20333370,2025-12-31,CUST-4575,Consumer,North,Michael Chang,Cloud Solutions,Cloud Hosting Pro,4,1179.32,0.0,4717.29,4717.29,2636.96,2080.33,0.441
ORD-20333371,2025-05-02,CUST-4810,Consumer,North,Elena Rostova,Software,CyberDefense Suite,1,2962.02,0.05,2962.02,2813.92,1916.51,897.41,0.3189
ORD-20333372,2025-02-02,CUST-4275,Enterprise,North,Sarah Jenkins,Professional Services,Annual Maintenance,7,1445.91,0.05,10121.4,9615.33,6376.43,3238.89,0.3368
ORD-20333373,2025-04-02,CUST-4341,Consumer,South,Elena Rostova,Software,CyberDefense Suite,3,2837.21,0.0,8511.62,8511.62,4713.31,3798.3,0.4462
ORD-20333374,2025-09-13,CUST-3897,Mid-Market,South,Sarah Jenkins,Professional Services,Annual Maintenance,3,1465.15,0.0,4395.45,4395.45,2146.35,2249.1,0.5117
ORD-20333375,2025-02-25,CUST-2936,Consumer,North,Sarah Jenkins,Cloud Solutions,Serverless Compute,2,448.86,0.05,897.72,852.83,435.85,416.98,0.4889
ORD-20333376,2025-07-17,CUST-3927,Enterprise,West,Michael Chang,Cloud Solutions,Serverless Compute,9,477.52,0.1,4297.71,3867.94,1974.16,1893.78,0.4896
ORD-20333377,2025-07-30,CUST-3577,Consumer,West,Priya Sharma,Hardware,Workstation Pro,1,2302.52,0.0,2302.52,2302.52,1086.06,1216.46,0.5283
ORD-20333378,2025-06-29,CUST-2348,SMB,South,James Wilson,Professional Services,Annual Maintenance,2,1556.03,0.05,3112.07,2956.47,1449.76,1506.71,0.5096
ORD-20333379,2025-01-01,CUST-3947,Enterprise,East,David Ross,Professional Services,Annual Maintenance,4,1504.09,0.1,6016.35,5414.72,3358.88,2055.84,0.3797
ORD-20333380,2025-11-11,CUST-1406,Mid-Market,North,Elena Rostova,Hardware,Network Gateway Gen4,3,1659.36,0.0,4978.08,4978.08,2954.76,2023.33,0.4064
ORD-20333381,2025-08-09,CUST-2384,Enterprise,North,James Wilson,Software,DevOps Automation,21,946.44,0.1,19875.15,17887.64,12244.3,5643.34,0.3155
ORD-20333382,2025-12-03,CUST-1954,Mid-Market,East,Priya Sharma,Professional Services,24/7 Premium Support,7,2051.95,0.0,14363.66,14363.66,6988.9,7374.76,0.5134
ORD-20333383,2025-05-04,CUST-1780,Enterprise,South,Amara Okafor,Hardware,Network Gateway Gen4,17,1655.96,0.0,28151.27,28151.27,17827.11,10324.17,0.3667
ORD-20333384,2025-10-11,CUST-2319,SMB,East,James Wilson,Professional Services,24/7 Premium Support,2,2018.46,0.0,4036.91,4036.91,2349.9,1687.01,0.4179
ORD-20333385,2025-03-14,CUST-3172,Mid-Market,North,Lucas Meyer,Software,CyberDefense Suite,9,3009.87,0.0,27088.87,27088.87,17001.45,10087.42,0.3724
ORD-20333386,2025-12-10,CUST-4766,Enterprise,South,Lucas Meyer,Software,CRM Enterprise,7,2376.63,0.0,16636.41,16636.41,10689.69,5946.72,0.3575
ORD-20333387,2025-10-19,CUST-4831,Mid-Market,West,Priya Sharma,Professional Services,Cloud Migration Consulting,4,7474.52,0.0,29898.08,29898.08,13595.55,16302.53,0.5453
ORD-20333388,2025-01-19,CUST-2058,Mid-Market,North,Elena Rostova,Cloud Solutions,Cloud Hosting Pro,9,1254.76,0.1,11292.85,10163.56,6373.55,3790.01,0.3729
ORD-20333389,2025-11-20,CUST-4506,Mid-Market,West,Michael Chang,Cloud Solutions,Serverless Compute,9,442.86,0.0,3985.71,3985.71,2507.38,1478.34,0.3709
ORD-20333390,2025-07-04,CUST-1187,Mid-Market,East,David Ross,Hardware,Edge Server X1,5,4992.82,0.0,24964.08,24964.08,14542.09,10422.0,0.4175
ORD-20333391,2025-09-21,CUST-4623,Consumer,South,Sarah Jenkins,Professional Services,24/7 Premium Support,4,1999.68,0.0,7998.72,7998.72,4774.07,3224.65,0.4031
ORD-20333392,2025-04-16,CUST-4181,SMB,East,James Wilson,Cloud Solutions,Data Lakehouse Storage,4,817.53,0.1,3270.12,2943.11,1537.08,1406.03,0.4777
ORD-20333393,2025-11-05,CUST-2592,Enterprise,North,Priya Sharma,Professional Services,24/7 Premium Support,6,2034.85,0.05,12209.07,11598.62,5691.53,5907.08,0.5093
ORD-20333394,2025-07-11,CUST-4765,Enterprise,West,David Ross,Cloud Solutions,Cloud Hosting Pro,16,1277.86,0.05,20445.75,19423.46,12906.07,6517.4,0.3355
ORD-20333395,2025-11-11,CUST-2966,Mid-Market,North,Sarah Jenkins,Professional Services,Annual Maintenance,8,1514.18,0.0,12113.47,12113.47,5689.06,6424.41,0.5304
ORD-20333396,2025-12-06,CUST-1085,Enterprise,West,James Wilson,Hardware,Workstation Pro,15,2288.31,0.05,34324.6,32608.37,16279.74,16328.63,0.5007
ORD-20333397,2025-10-18,CUST-1887,Enterprise,West,Priya Sharma,Professional Services,Cloud Migration Consulting,18,7596.2,0.0,136731.56,136731.56,73706.03,63025.53,0.4609
ORD-20333398,2025-09-03,CUST-1169,Consumer,South,Lucas Meyer,Software,Analytics Studio,3,1785.77,0.0,5357.32,5357.32,2532.52,2824.8,0.5273
ORD-20333399,2025-03-18,CUST-3785,SMB,North,Elena Rostova,Software,DevOps Automation,4,926.92,0.0,3707.68,3707.68,1857.05,1850.63,0.4991
ORD-20333400,2025-05-05,CUST-3297,Enterprise,South,Michael Chang,Hardware,Security Appliance,12,3218.98,0.2,38627.72,30902.17,20394.32,10507.86,0.34
